"Focus","Non-Focus","Off-Color Focus","Off-Color Non-Focus","Trash","OrbSpent"
11,11,0,1,356,1761
11,21,5,6,557,2789
11,7,0,0,191,970
11,14,4,1,412,2048
11,11,2,2,452,2219
11,16,8,3,465,2344
11,4,5,1,207,1055
11,8,0,4,221,1134
11,10,4,4,423,2108
11,15,2,2,377,1894
11,10,2,1,229,1184
11,11,1,3,385,1912
11,11,4,2,459,2263
11,9,0,2,269,1349
11,5,3,2,270,1358
11,3,2,1,241,1201
11,11,2,3,435,2146
11,12,4,3,294,1508
11,9,2,1,270,1355
11,13,2,1,274,1393
11,8,2,3,304,1530
11,13,5,1,444,2210
11,9,2,2,307,1552
11,8,2,2,271,1361
11,14,3,2,423,2118
11,11,3,5,405,2033
11,10,2,2,402,1999
11,12,2,1,328,1643
11,6,1,3,235,1199
11,6,0,2,220,1106
11,5,2,5,279,1406
11,18,1,3,317,1612
11,6,0,1,270,1344
11,14,4,3,447,2240
11,4,3,2,296,1461
11,7,0,4,194,1015
11,6,1,1,239,1201
11,8,5,2,388,1939
11,12,1,3,255,1306
11,4,2,3,269,1355
11,19,2,11,656,3265
11,19,2,2,526,2613
11,13,0,0,287,1446
11,7,0,2,275,1374
11,5,0,1,270,1330
11,8,3,4,318,1586
11,14,5,2,327,1680
11,15,2,4,440,2198
11,14,4,2,394,1984
11,11,0,2,362,1796
11,11,2,4,301,1535
11,17,2,2,396,1998
11,8,1,2,344,1705
11,11,1,3,285,1455
11,16,4,0,288,1493
11,11,4,0,333,1683
11,11,1,8,452,2235
11,7,3,0,278,1388
11,16,0,4,428,2136
11,16,1,3,454,2264
11,12,2,4,367,1844
11,8,1,0,312,1545
11,10,6,2,382,1915
11,11,0,5,379,1894
11,4,2,1,174,893
11,10,1,3,393,1933
11,5,0,2,244,1212
11,4,2,1,119,635
11,8,1,2,288,1446
11,11,3,2,255,1319
11,6,1,4,275,1385
11,9,3,3,299,1517
11,15,0,1,253,1290
11,9,5,2,394,1967
11,8,1,3,399,1946
11,6,2,1,307,1528
11,6,7,0,227,1173
11,2,0,0,138,706
11,12,0,2,267,1367
11,5,5,4,325,1629
11,8,2,2,223,1152
11,5,2,0,334,1645
11,7,1,3,277,1402
11,11,3,1,401,1982
11,24,6,4,449,2299
11,8,2,0,279,1396
11,13,0,3,363,1825
11,8,0,1,334,1650
11,8,0,1,194,1003
11,16,0,0,359,1805
11,17,6,1,433,2188
11,11,0,3,295,1498
11,19,5,3,458,2317
11,11,2,3,371,1861
11,15,3,2,446,2223
11,14,1,3,443,2203
11,9,0,0,325,1607
11,6,2,0,275,1380
11,5,1,1,201,1017
11,7,0,2,280,1399
11,14,4,0,373,1872
11,8,2,1,312,1551
11,12,1,2,325,1643
11,19,1,3,464,2325
11,7,2,3,280,1411
11,10,5,2,313,1595
11,16,3,1,473,2348
11,17,5,5,420,2121
11,5,0,1,205,1023
11,13,2,6,412,2075
11,6,5,0,326,1621
11,12,2,6,557,2734
11,7,0,4,220,1133
11,7,3,2,374,1851
11,9,2,2,284,1443
11,13,2,2,372,1866
11,15,1,3,418,2086
11,12,2,5,393,1982
11,11,0,0,319,1593
11,14,1,5,304,1555
11,7,3,4,271,1397
11,13,2,3,454,2247
11,8,1,1,159,843
11,10,3,1,330,1649
11,13,1,1,332,1671
11,12,3,2,304,1533
11,9,3,2,307,1553
11,12,1,5,298,1524
11,11,1,1,199,1042
11,16,5,4,388,1978
11,7,0,1,352,1736
11,7,0,0,205,1043
11,7,0,1,324,1596
11,11,1,3,329,1638
11,7,2,0,204,1034
11,8,4,2,416,2079
11,12,0,2,245,1260
11,7,0,2,319,1584
11,4,2,0,181,922
11,16,2,5,444,2237
11,6,0,2,297,1463
11,14,3,4,448,2252
11,13,4,6,371,1894
11,10,5,1,296,1503
11,3,1,0,203,1014
11,5,2,0,245,1230
11,11,1,3,334,1683
11,9,1,2,298,1491
11,3,5,1,228,1158
11,15,0,2,313,1581
11,15,4,2,345,1748
11,18,0,1,450,2244
11,2,0,0,267,1302
11,6,1,1,363,1777
11,11,2,1,315,1597
11,7,3,3,324,1618
11,11,1,0,231,1200
11,13,3,3,322,1627
11,2,2,0,202,1008
11,11,0,1,254,1291
11,11,0,2,283,1429
11,11,0,1,262,1311
11,12,1,2,353,1766
11,20,2,5,577,2847
11,23,4,7,467,2390
11,11,2,1,347,1725
11,9,2,3,359,1793
11,17,7,2,561,2786
11,15,0,4,509,2512
11,6,1,1,326,1610
11,5,1,1,132,698
11,1,1,0,234,1143
11,10,1,0,269,1351
11,10,1,2,367,1824
11,7,4,2,371,1838
11,6,0,1,267,1320
11,4,3,1,334,1650
11,1,0,1,92,486
11,9,1,0,358,1780
11,13,2,3,235,1232
11,13,1,4,294,1504
11,7,1,1,236,1197
11,7,0,2,291,1451
11,19,2,2,457,2291
11,3,2,2,128,673
11,15,2,1,263,1358
11,7,1,1,268,1332
11,13,1,1,271,1377
11,9,2,1,209,1066
11,16,1,0,283,1443
11,6,3,0,150,792
11,10,0,1,246,1250
11,2,0,2,108,564
11,10,1,1,356,1765
11,17,3,1,464,2301
11,16,2,1,421,2093
11,3,0,1,122,641
11,13,2,2,248,1283
11,4,1,1,265,1307
11,10,1,2,400,1977
11,0,0,1,184,909
11,23,2,7,498,2516
11,17,2,0,431,2148
11,18,4,4,444,2256
11,15,3,2,428,2136
11,8,1,3,318,1598
11,22,4,3,748,3664
11,9,5,3,362,1822
11,7,1,1,208,1062
11,7,0,1,151,779
11,9,3,2,286,1434
11,13,5,3,359,1810
11,9,3,2,284,1445
11,10,0,0,269,1350
11,19,0,6,351,1800
11,13,5,3,401,2023
11,9,3,0,226,1150
11,18,3,6,586,2917
11,7,0,1,230,1154
11,8,1,1,249,1259
11,9,5,4,355,1785
11,8,4,4,425,2101
11,10,4,1,375,1863
11,10,0,2,279,1400
11,12,0,0,287,1442
11,24,4,2,471,2384
11,3,1,1,253,1254
11,13,1,1,283,1428
11,7,2,0,315,1565
11,11,4,2,366,1837
11,25,5,1,471,2394
11,8,4,3,367,1824
11,15,2,1,341,1709
11,14,3,3,344,1757
11,6,2,3,289,1450
11,5,1,1,191,976
11,13,4,1,452,2237
11,9,4,1,385,1896
11,10,2,3,474,2336
11,9,2,1,307,1534
11,16,2,5,427,2158
11,24,5,6,591,2988
11,6,1,4,253,1273
11,6,0,3,302,1507
11,9,0,0,352,1736
11,16,3,3,479,2382
11,8,0,3,382,1888
11,18,1,3,426,2142
11,16,5,6,431,2191
11,19,7,3,591,2949
11,10,5,1,309,1576
11,9,2,3,363,1806
11,14,1,3,293,1489
11,6,5,1,277,1403
11,12,2,2,370,1842
11,6,1,1,255,1281
11,8,2,1,311,1544
11,7,1,1,313,1533
11,22,0,3,496,2485
11,30,1,5,676,3362
11,13,0,1,395,1954
11,9,3,4,360,1819
11,8,4,3,402,1996
11,10,3,3,360,1811
11,5,3,1,188,964
11,3,0,2,225,1113
11,4,2,2,328,1613
11,12,1,2,416,2079
11,12,4,5,517,2560
11,9,2,1,247,1249
11,13,3,0,430,2126
11,12,1,4,383,1909
11,19,7,5,542,2737
11,11,3,3,357,1791
11,9,2,4,433,2139
11,16,0,1,330,1664
11,5,4,2,257,1296
11,15,2,4,543,2680
11,11,2,2,341,1703
11,17,0,6,549,2709
11,8,2,4,241,1232
11,19,1,3,504,2510
11,20,0,3,454,2260
11,9,0,3,351,1751
11,11,2,4,407,2023
11,7,0,0,283,1402
11,8,0,1,331,1634
11,13,0,4,330,1662
11,15,3,1,422,2113
11,10,0,0,274,1376
11,7,3,3,297,1505
11,7,1,3,326,1635
11,9,4,1,361,1820
11,20,2,0,418,2104
11,12,1,0,369,1830
11,16,1,2,409,2030
11,4,3,3,271,1356
11,7,2,2,369,1825
11,12,3,1,388,1953
11,15,2,0,409,2025
11,16,4,2,432,2169
11,9,1,1,269,1353
11,15,1,1,317,1606
11,13,5,3,503,2488
11,10,1,3,323,1620
11,9,1,2,353,1761
11,20,1,5,431,2170
11,10,2,1,327,1633
11,12,2,1,352,1762
11,14,3,0,414,2050
11,10,2,1,294,1476
11,22,6,5,587,2941
11,13,4,4,369,1863
11,14,4,4,410,2055
11,12,5,1,437,2171
11,16,1,3,401,2013
11,13,2,1,306,1560
11,15,1,1,390,1938
11,8,2,2,300,1495
11,12,1,4,277,1415
11,16,1,3,504,2499
11,9,1,4,380,1904
11,14,2,3,451,2243
11,9,2,3,309,1554
11,9,0,1,390,1918
11,11,0,2,301,1507
11,7,3,2,308,1545
11,8,4,3,318,1597
11,13,1,1,409,2025
11,5,2,4,238,1225
11,8,3,2,290,1463
11,16,3,2,350,1769
11,11,1,2,370,1831
11,11,4,0,368,1833
11,17,3,1,455,2275
11,6,0,1,272,1343
11,7,3,1,274,1381
11,11,0,1,372,1855
11,7,2,0,262,1321
11,12,3,1,237,1221
11,7,2,1,320,1590
11,14,3,2,433,2170
11,10,3,1,330,1649
11,10,1,7,391,1951
11,21,4,1,419,2116
11,22,1,2,375,1886
11,13,1,2,361,1805
11,10,4,2,396,1968
11,3,2,1,183,921
11,4,2,3,198,1016
11,7,7,3,253,1314
11,6,0,0,266,1320
11,6,1,0,272,1336
11,19,2,2,391,1981
11,13,1,2,445,2216
11,11,0,2,317,1591
11,10,3,2,365,1820
11,9,0,1,282,1409
11,7,0,1,281,1395
11,10,1,5,435,2171
11,10,1,2,324,1626
11,12,0,2,336,1688
11,4,3,0,238,1191
11,10,1,6,311,1567
11,7,1,1,279,1381
11,13,2,4,424,2118
11,13,2,6,508,2517
11,22,1,1,490,2447
11,8,1,0,252,1273
11,8,5,2,331,1665
11,11,1,4,247,1279
11,15,6,2,350,1807
11,18,1,1,438,2189
11,15,2,2,542,2664
11,10,3,4,334,1687
11,12,3,2,342,1716
11,6,0,2,300,1489
11,10,2,3,351,1775
11,9,2,4,391,1939
11,18,2,5,492,2464
11,14,1,4,379,1888
11,16,1,1,360,1813
11,8,1,2,289,1458
11,12,1,2,321,1601
11,8,4,1,306,1534
11,23,1,4,423,2143
11,30,5,0,646,3234
11,18,2,2,515,2561
11,7,1,1,299,1479
11,8,3,1,195,1001
11,13,0,2,373,1862
11,12,2,0,355,1771
11,11,4,1,268,1372
11,14,3,1,356,1785
11,9,3,0,324,1622
11,9,4,2,390,1954
11,10,6,0,345,1725
11,11,3,4,317,1616
11,9,1,8,399,2004
11,6,3,1,223,1137
11,14,7,3,525,2622
11,8,2,2,279,1405
11,12,4,2,375,1880
11,13,1,2,313,1584
11,7,2,1,292,1461
11,19,2,3,551,2739
11,13,3,0,383,1914
11,9,1,3,381,1889
11,12,3,2,275,1411
11,11,3,2,463,2290
11,6,2,1,206,1050
11,10,1,0,311,1552
11,11,1,3,277,1422
11,10,4,2,253,1300
11,10,1,2,317,1596
11,5,3,2,276,1386
11,4,3,1,207,1068
11,12,1,0,298,1498
11,6,1,2,327,1620
11,7,1,1,381,1866
11,15,3,2,446,2239
11,6,4,1,285,1431
11,14,1,3,474,2343
11,10,3,2,209,1094
11,8,1,4,299,1516
11,7,3,2,330,1643
11,14,2,3,384,1929
11,14,2,0,362,1811
11,13,5,7,528,2631
11,10,0,1,228,1171
11,14,0,2,339,1704
11,5,1,2,279,1396
11,16,3,3,495,2460
11,11,1,3,258,1314
11,15,1,3,397,2001
11,15,3,2,314,1614
11,3,2,1,284,1404
11,24,2,3,718,3537
11,6,0,0,246,1216
11,19,5,3,405,2055
11,8,1,0,301,1490
11,7,1,1,298,1474
11,16,1,4,371,1871
11,14,1,5,349,1778
11,9,0,3,301,1525
11,10,2,1,372,1831
11,17,1,1,418,2090
11,6,4,3,272,1376
11,14,4,3,384,1947
11,13,3,3,272,1399
11,5,1,2,253,1272
11,18,6,3,448,2263
11,14,3,5,469,2355
11,11,2,4,425,2099
11,7,4,3,299,1513
11,16,4,4,356,1825
11,14,2,2,282,1450
11,9,2,2,267,1343
11,16,1,0,326,1645
11,17,4,0,428,2142
11,9,3,2,379,1879
11,16,4,2,368,1870
11,11,3,1,398,1962
11,18,0,1,325,1634
11,5,1,2,251,1260
11,7,2,2,255,1286
11,11,5,4,508,2520
11,10,1,3,318,1595
11,8,3,2,251,1282
11,4,4,1,364,1799
11,6,2,0,335,1643
11,20,1,1,415,2084
11,8,1,0,254,1269
11,13,2,0,259,1329
11,10,4,3,305,1546
11,17,1,0,312,1590
11,14,3,1,461,2294
11,6,0,4,206,1052
11,19,4,3,598,2964
11,22,3,2,609,3020
11,11,2,2,355,1777
11,7,2,2,295,1483
11,12,2,0,358,1788
11,11,0,1,332,1658
11,6,1,0,287,1411
11,9,2,0,366,1793
11,10,2,2,345,1714
11,9,0,1,364,1810
11,16,2,5,386,1954
11,8,1,0,286,1421
11,6,5,1,264,1348
11,10,0,1,387,1897
11,8,5,6,463,2305
11,10,1,2,304,1528
11,4,4,1,248,1240
11,7,2,0,288,1439
11,17,3,5,387,1971
11,19,2,4,531,2627
11,7,0,3,264,1325
11,18,5,2,566,2816
11,10,2,0,325,1617
11,15,3,5,383,1956
11,13,4,1,231,1200
11,7,0,1,234,1172
11,9,2,3,276,1395
11,4,1,1,160,825
11,5,3,0,232,1175
11,16,3,2,419,2097
11,10,2,2,462,2273
11,22,4,8,553,2786
11,12,2,2,396,1971
11,13,1,1,352,1771
11,15,2,1,394,1960
11,6,7,2,445,2195
11,21,4,1,729,3565
11,9,2,2,401,1980
11,19,6,2,588,2931
11,12,4,3,396,1983
11,7,0,4,257,1295
11,12,0,2,360,1782
11,7,3,3,297,1486
11,15,5,6,556,2767
11,7,1,1,214,1086
11,13,5,5,606,2977
11,6,1,2,218,1118
11,13,3,3,350,1762
11,6,1,2,240,1210
11,12,2,2,301,1525
11,9,0,5,328,1652
11,14,2,1,405,2018
11,10,0,0,259,1291
11,10,2,2,411,2032
11,23,1,2,416,2105
11,15,3,3,347,1774
11,7,2,0,291,1440
11,8,1,0,209,1069
11,16,3,2,390,1971
11,17,3,4,363,1850
11,9,1,0,301,1494
11,16,3,2,439,2206
11,14,1,6,444,2217
11,4,1,0,270,1324
11,7,4,5,303,1551
11,17,5,4,542,2711
11,13,4,2,454,2273
11,24,7,4,642,3193
11,18,8,3,535,2684
11,3,0,1,191,960
11,17,6,1,434,2180
11,5,2,2,203,1032
11,4,0,2,230,1160
11,15,2,1,360,1800
11,15,1,6,533,2666
11,22,3,2,651,3215
11,20,2,1,517,2567
11,12,1,0,390,1912
11,8,4,2,401,1995
11,15,0,3,354,1775
11,4,0,2,286,1395
11,11,1,2,443,2174
11,9,0,1,293,1465
11,19,4,2,437,2193
11,24,2,6,618,3098
11,3,0,0,264,1293
11,16,1,2,456,2247
11,14,1,2,409,2035
11,17,3,3,460,2320
11,11,4,1,353,1765
11,4,2,1,202,1016
11,15,4,4,468,2341
11,18,2,0,357,1816
11,19,3,3,467,2350
11,7,3,2,226,1169
11,10,3,2,248,1282
11,15,1,1,280,1425
11,12,1,4,402,2004
11,4,2,3,343,1709
11,11,0,2,298,1493
11,14,3,2,327,1667
11,6,1,0,269,1349
11,18,1,2,341,1723
11,5,1,1,220,1098
11,4,1,2,313,1534
11,8,6,3,473,2348
11,13,0,2,393,1955
11,22,2,3,363,1888
11,9,1,3,371,1846
11,7,2,0,240,1205
11,4,3,2,336,1664
11,11,1,1,359,1760
11,10,1,1,261,1317
11,14,4,2,341,1740
11,9,3,0,298,1495
11,12,2,4,295,1522
11,14,3,5,461,2291
11,7,0,1,279,1377
11,13,1,4,454,2268
11,16,4,4,506,2519
11,28,3,2,605,3022
11,3,1,0,244,1211
11,16,0,1,372,1871
11,12,2,1,321,1625
11,6,4,2,255,1286
11,7,0,3,280,1405
11,14,2,2,463,2297
11,9,2,0,268,1351
11,6,2,1,258,1298
11,13,2,2,330,1675
11,10,1,4,265,1348
11,8,2,1,243,1229
11,20,1,2,494,2460
11,19,5,4,547,2742
11,12,4,2,308,1566
11,5,1,0,184,930
11,10,1,4,394,1962
11,9,1,2,387,1915
11,13,2,3,272,1418
11,7,2,0,134,720
11,8,1,3,349,1743
11,12,1,3,480,2375
11,9,4,4,519,2538
11,3,1,1,252,1248
11,15,7,6,473,2394
11,11,0,1,321,1597
11,19,3,4,558,2757
11,15,0,3,526,2577
11,16,0,5,453,2257
11,8,1,0,376,1846
11,12,3,0,368,1835
11,12,2,1,345,1731
11,14,2,1,468,2303
11,11,1,4,335,1674
11,8,6,2,360,1804
11,15,4,4,412,2078
11,5,0,3,288,1415
11,15,2,2,407,2027
11,22,3,3,483,2434
11,11,1,4,339,1701
11,6,0,4,242,1221
11,9,2,2,307,1548
11,15,2,5,483,2406
11,8,2,4,282,1437
11,10,2,2,359,1791
11,9,3,1,303,1529
11,14,0,3,436,2161
11,11,2,1,382,1901
11,5,2,0,262,1306
11,14,2,4,388,1935
11,14,3,2,435,2172
11,9,1,1,274,1381
11,18,5,1,392,2013
11,8,0,1,215,1078
11,17,4,2,510,2541
11,15,1,1,429,2130
11,6,0,1,178,909
11,4,4,1,230,1165
11,11,6,1,388,1928
11,8,3,2,234,1207
11,11,1,1,391,1935
11,9,1,2,385,1898
11,11,2,4,354,1791
11,7,2,1,225,1148
11,10,2,2,393,1941
11,10,5,4,405,2023
11,5,0,1,372,1813
11,9,0,2,325,1623
11,9,3,1,242,1236
11,8,1,2,275,1382
11,9,0,2,346,1714
11,12,3,4,361,1823
11,15,2,1,280,1432
11,24,4,6,610,3064
11,7,1,1,219,1109
11,5,2,3,251,1272
11,12,4,4,451,2249
11,9,3,5,311,1572
11,5,5,1,326,1627
11,13,5,2,388,1949
11,20,2,2,490,2440
11,7,3,3,295,1491
11,11,4,2,419,2083
11,9,1,2,346,1725
11,12,0,2,375,1866
11,13,0,3,493,2425
11,13,6,4,504,2518
11,13,2,1,399,1972
11,12,2,2,375,1872
11,8,2,2,368,1824
11,11,1,2,395,1950
11,16,3,3,461,2295
11,14,1,2,357,1784
11,13,4,1,429,2145
11,13,2,0,331,1663
11,8,1,2,217,1108
11,10,1,2,336,1686
11,25,3,3,441,2243
11,6,3,3,268,1369
11,5,1,1,294,1454
11,13,3,3,399,2001
11,13,4,3,311,1586
11,7,1,2,259,1284
11,6,2,0,237,1192
11,7,3,1,341,1686
11,5,2,1,167,860
11,10,1,4,496,2435
11,20,5,5,506,2536
11,6,0,0,210,1065
11,16,1,2,348,1768
11,14,1,2,315,1586
11,5,2,0,236,1181
11,12,0,0,353,1759
11,16,3,5,457,2296
11,16,3,0,479,2343
11,8,1,3,414,2027
11,14,3,6,409,2080
11,6,1,2,220,1115
11,17,2,0,399,2009
11,7,0,1,335,1643
11,12,3,2,400,2001
11,16,3,2,457,2278
11,12,0,4,289,1478
11,8,3,5,341,1711
11,14,4,3,393,1999
11,24,3,5,576,2887
11,6,3,5,328,1649
11,12,2,3,399,1996
11,8,4,4,316,1599
11,12,0,1,318,1588
11,20,3,1,330,1696
11,14,2,3,422,2106
11,15,5,3,413,2089
11,10,1,0,276,1381
11,16,2,1,369,1863
11,9,2,1,347,1717
11,16,2,1,394,1976
11,18,1,1,448,2243
11,2,3,2,240,1197
11,9,1,2,346,1720
11,10,2,0,306,1534
11,6,2,0,176,899
11,10,3,3,283,1434
11,7,1,1,294,1458
11,10,3,1,290,1468
11,10,2,3,457,2240
11,3,0,2,148,763
11,1,1,0,210,1038
11,18,3,3,558,2761
11,8,2,2,344,1708
11,6,2,2,340,1681
11,16,2,5,544,2695
11,1,1,1,242,1203
11,8,4,3,356,1785
11,7,3,1,294,1476
11,10,4,0,355,1770
11,8,0,1,352,1734
11,12,3,1,394,1967
11,12,1,2,377,1876
11,11,0,4,430,2122
11,26,5,1,454,2318
11,8,3,0,235,1190
11,19,2,3,473,2368
11,12,1,5,399,1998
11,8,4,2,359,1784
11,17,6,3,535,2667
11,5,1,2,231,1162
11,5,1,0,122,636
11,13,6,3,438,2202
11,10,1,0,267,1341
11,12,3,1,431,2130
11,11,2,0,258,1308
11,7,2,3,259,1317
11,12,2,0,418,2050
11,2,3,0,345,1680
11,20,4,2,529,2646
11,13,0,2,399,1988
11,8,1,2,256,1294
11,11,1,4,300,1520
11,10,0,3,348,1735
11,7,3,2,298,1483
11,18,2,1,447,2236
11,13,0,3,297,1502
11,11,0,1,423,2083
11,13,3,1,349,1765
11,4,1,5,303,1520
11,16,3,3,454,2260
11,17,3,4,351,1794
11,7,1,1,303,1513
11,6,4,1,389,1911
11,8,4,3,357,1771
11,14,6,4,429,2161
11,14,4,3,393,1977
11,20,0,4,625,3073
11,6,0,2,207,1042
11,12,4,2,377,1888
11,13,2,1,417,2069
11,12,2,1,337,1673
11,6,1,2,263,1326
11,11,1,2,292,1480
11,13,0,1,259,1324
11,8,1,3,411,2015
11,11,1,1,331,1655
11,19,4,2,530,2644
11,16,1,5,449,2244
11,12,4,4,516,2563
11,6,1,2,237,1205
11,6,1,1,327,1614
11,5,2,0,249,1248
11,17,2,4,427,2149
11,10,3,1,348,1740
11,9,4,3,311,1594
11,6,1,1,332,1643
11,9,1,3,219,1139
11,10,2,2,337,1698
11,8,1,4,313,1581
11,20,5,1,532,2655
11,19,0,3,380,1926
11,12,0,3,283,1440
11,6,0,0,205,1029
11,13,1,3,243,1260
11,9,1,1,260,1322
11,14,5,1,441,2198
11,10,1,3,280,1415
11,1,2,3,232,1151
11,13,4,3,466,2320
11,18,1,2,366,1857
11,13,3,1,402,1995
11,8,1,0,212,1086
11,10,2,1,213,1098
11,10,4,1,368,1832
11,8,2,3,325,1628
11,5,1,3,276,1377
11,4,5,2,416,2034
11,8,1,1,233,1185
11,12,6,6,439,2221
11,12,1,2,352,1757
11,22,1,0,525,2597
11,9,3,4,334,1675
11,22,6,2,594,2973
11,15,1,3,392,1968
11,8,0,2,211,1076
11,12,1,3,310,1582
11,11,5,2,421,2101
11,7,0,2,292,1456
11,13,3,0,426,2106
11,8,2,2,295,1481
11,4,0,2,227,1147
11,5,0,0,111,587
11,21,3,1,410,2071
11,9,2,3,370,1842
11,10,3,1,314,1579
11,0,0,0,150,744
11,17,0,4,405,2026
11,10,1,0,242,1231
11,8,0,2,183,950
11,22,5,7,600,3013
11,12,1,1,450,2202
11,15,3,0,371,1863
11,15,0,1,441,2200
11,11,2,3,277,1415
11,7,2,1,288,1428
11,19,4,2,434,2187
11,11,2,2,451,2228
11,5,3,1,280,1401
11,17,1,0,320,1623
11,7,2,0,226,1149
11,5,2,2,249,1265
11,14,2,1,365,1821
11,10,0,1,259,1315
11,9,1,0,221,1130
11,7,1,2,237,1199
11,6,0,0,193,976
11,14,1,3,422,2094
11,15,3,3,424,2125
11,7,2,2,294,1466
11,10,4,3,291,1498
11,13,0,1,226,1165
11,13,3,3,346,1758
11,12,5,2,327,1663
11,19,5,5,611,3039
11,12,6,3,497,2472
11,10,1,3,283,1427
11,6,1,1,230,1159
11,18,2,5,567,2800
11,13,2,6,319,1631
11,12,2,4,308,1572
11,13,4,0,390,1950
11,10,0,2,360,1778
11,5,1,4,304,1505
11,9,2,2,380,1886
11,11,4,2,367,1840
11,14,3,2,335,1695
11,9,0,1,215,1093
11,9,0,3,346,1718
11,8,1,2,269,1366
11,5,0,1,199,999
11,12,2,4,337,1713
11,7,1,5,286,1452
11,13,2,2,398,1986
11,15,6,3,427,2151
11,7,1,1,264,1300
11,17,4,1,561,2772
11,9,1,2,265,1334
11,23,5,4,457,2334
11,15,2,3,440,2202
11,6,1,4,360,1783
11,12,3,3,414,2070
11,19,2,3,464,2328
11,17,4,2,394,1989
11,8,1,3,276,1406
11,18,2,3,426,2149
11,14,5,0,383,1919
11,6,2,1,280,1401
11,14,4,4,478,2375
11,8,1,2,359,1778
11,10,2,1,303,1522
11,9,2,3,368,1832
11,9,2,2,282,1424
11,18,7,5,631,3145
11,11,0,1,291,1450
11,20,5,3,465,2344
11,10,0,2,256,1300
11,13,1,1,343,1718
11,12,1,3,420,2079
11,7,0,1,274,1352
11,8,1,4,277,1391
11,10,2,0,269,1356
11,11,4,2,350,1765
11,10,0,1,251,1274
11,27,2,4,473,2422
11,13,2,1,419,2089
11,9,4,2,400,1978
11,15,2,4,498,2449
11,12,1,1,215,1119
11,14,0,6,422,2109
11,13,0,3,331,1663
11,7,0,3,203,1048
11,17,2,3,459,2280
11,11,1,1,338,1683
11,16,0,2,339,1706
11,7,1,1,348,1712
11,8,1,2,290,1456
11,8,3,0,260,1311
11,6,0,2,250,1254
11,8,3,1,476,2338
11,12,2,2,328,1649
11,15,2,3,426,2112
11,5,1,0,193,981
11,9,3,4,276,1409
11,10,0,2,299,1481
11,7,0,3,328,1624
11,4,1,1,146,759
11,14,3,2,444,2215
11,9,1,2,338,1672
11,5,4,4,244,1250
11,10,1,4,360,1801
11,8,2,1,308,1535
11,8,1,2,217,1112
11,10,4,1,402,2006
11,8,3,0,235,1183
11,22,3,4,605,3015
11,13,6,2,591,2897
11,22,4,2,450,2285
11,7,0,2,403,1957
11,13,1,2,323,1644
11,9,1,0,239,1203
11,11,3,1,317,1606
11,26,7,2,534,2687
11,15,3,1,318,1613
11,11,5,0,322,1634
11,9,0,2,272,1367
11,11,3,2,418,2078
11,9,1,1,219,1123
11,26,4,3,616,3092
11,17,3,3,416,2102
11,15,3,3,339,1727
11,6,0,3,255,1280
11,8,2,4,385,1900
11,9,3,0,208,1083
11,11,0,1,275,1379
11,14,2,2,452,2255
11,12,3,2,390,1947
11,12,1,0,313,1563
11,7,0,2,271,1361
11,12,1,0,348,1731
11,14,3,2,300,1539
11,13,1,1,240,1246
11,16,1,2,531,2620
11,16,4,0,336,1709
11,8,0,1,231,1172
11,12,0,0,341,1703
11,6,1,0,268,1329
11,12,1,1,334,1675
11,23,4,3,551,2747
11,14,2,5,424,2125
11,12,2,2,428,2125
11,23,6,1,446,2260
11,9,4,1,327,1642
11,8,1,0,218,1113
11,2,0,1,229,1122
11,11,2,1,385,1912
11,13,3,3,255,1324
11,17,1,4,402,2022
11,8,0,2,272,1358
11,7,3,2,349,1741
11,18,4,5,580,2880
11,8,1,2,241,1231
11,9,1,2,461,2273
11,16,1,0,314,1590
11,8,1,1,311,1557
11,5,0,1,255,1259
11,17,0,1,442,2198
11,10,1,0,248,1249
11,14,2,4,190,1024
11,13,1,2,426,2123
11,5,5,2,285,1444
11,3,0,2,182,937
11,7,2,0,240,1219
11,20,3,6,463,2340
11,10,0,2,315,1577
11,2,2,1,213,1063
11,15,4,3,478,2386
11,8,0,2,287,1431
11,18,3,2,482,2413
11,11,4,2,401,2010
11,10,2,1,283,1417
11,7,0,3,296,1481
11,8,5,1,395,1960
11,18,5,4,492,2494
11,12,2,2,290,1471
11,15,1,2,400,2002
11,11,5,4,453,2249
11,13,0,4,367,1838
11,2,3,3,297,1462
11,11,2,2,358,1794
11,10,2,6,298,1534
11,18,4,2,523,2612
11,4,1,3,197,1005
11,9,0,1,263,1322
11,8,0,0,259,1287
11,12,0,1,232,1196
11,12,4,3,383,1929
11,8,5,2,267,1365
11,10,4,1,294,1493
11,9,4,4,350,1762
11,9,0,2,283,1414
11,11,3,1,269,1385
11,3,1,1,162,819
11,9,3,3,418,2074
11,16,2,2,422,2112
11,14,1,1,418,2066
11,13,1,2,367,1844
11,11,4,1,292,1477
11,13,3,3,411,2069
11,4,2,2,210,1073
11,14,4,5,385,1943
11,24,3,6,577,2891
11,9,1,1,332,1659
11,13,3,7,448,2249
11,24,3,5,558,2810
11,1,1,0,209,1028
11,12,2,3,373,1871
11,22,2,3,523,2616
11,11,2,2,370,1827
11,14,1,7,519,2577
11,8,2,2,319,1589
11,19,3,5,509,2551
11,3,0,1,137,711
11,10,2,5,379,1906
11,11,2,0,332,1657
11,21,3,1,507,2534
11,15,0,5,396,1981
11,7,1,4,269,1363
11,7,2,3,332,1650
11,12,3,1,334,1690
11,5,1,0,313,1534
11,3,2,3,238,1200
